energy_keV,g4_10_per_primary,g4_11_per_primary,ratio,approx_ratio_error
1.0,0.00028000000000000003,0.00032,1.1428571428571428,0.2957423825752946
3.0,0.00029,0.00039000000000000005,1.3448275862068968,0.3297537651260807
5.0,0.00039000000000000005,0.00033000000000000005,0.8461538461538461,0.20013650325784332
7.0,0.00042,0.00044,1.0476190476190477,0.22599645575356603
9.0,0.00032,0.00039000000000000005,1.21875,0.29069429617404774
11.0,0.00046,0.00030000000000000003,0.6521739130434783,0.1530490633110493
13.0,0.00044,0.00039000000000000005,0.8863636363636365,0.1949361277812559
15.0,0.00045000000000000004,0.00041000000000000005,0.9111111111111111,0.1967081633001445
17.0,0.00046,0.00046,1.0,0.20851441405707477
19.0,0.00051,0.00045000000000000004,0.8823529411764706,0.18046235031702834
21.0,0.00029,0.00047000000000000004,1.620689655172414,0.38270023443021445
23.0,0.00055,0.00055,1.0,0.19069251784911848
25.0,0.00046,0.00047000000000000004,1.0217391304347827,0.21191107554084673
27.0,0.00041000000000000005,0.00033000000000000005,0.8048780487804879,0.1882335551194491
29.0,0.00047000000000000004,0.00037000000000000005,0.7872340425531915,0.1730189683555099
31.0,0.00048000000000000007,0.00045000000000000004,0.9375,0.19452968121857392
33.0,0.0005700000000000001,0.00043000000000000004,0.7543859649122807,0.1523778860509272
35.0,0.00048000000000000007,0.0005200000000000001,1.0833333333333333,0.21684020827772216
37.0,0.00036,0.00042,1.1666666666666667,0.26498311150470716
39.0,0.00037000000000000005,0.0006000000000000001,1.6216216216216215,0.338968160241683
41.0,0.00046,0.00042,0.9130434782608696,0.19486293239851266
43.0,0.00043000000000000004,0.00044,1.0232558139534884,0.2194235722610338
45.0,0.0004900000000000001,0.00044,0.8979591836734693,0.18649779115707843
47.0,0.0004900000000000001,0.00041000000000000005,0.836734693877551,0.17710020464708381
49.0,0.00042,0.0005,1.1904761904761905,0.2491752945106112
51.0,0.00051,0.00037000000000000005,0.7254901960784315,0.15667039340692746
53.0,0.00051,0.00046,0.9019607843137255,0.18340430216870948
55.0,0.00043000000000000004,0.00041000000000000005,0.9534883720930233,0.2081272222625755
57.0,0.00042,0.0005,1.1904761904761905,0.2491752945106112
59.0,0.00044,0.0005200000000000001,1.1818181818181819,0.2420796448905258
61.0,0.00045000000000000004,0.00047000000000000004,1.0444444444444445,0.21783320030474432
63.0,0.0005200000000000001,0.0005200000000000001,1.0,0.19611613513818402
65.0,0.00048000000000000007,0.00048000000000000007,1.0,0.2041241452319315
67.0,0.00055,0.00058,1.0545454545454545,0.1984765417898839
69.0,0.0005300000000000001,0.0004900000000000001,0.9245283018867925,0.18322482750097913
71.0,0.0005300000000000001,0.0005700000000000001,1.0754716981132075,0.20522013360511257
73.0,0.00055,0.00051,0.9272727272727272,0.18025776684900832
75.0,0.0004900000000000001,0.00043000000000000004,0.8775510204081632,0.18337242208182375
77.0,0.00068,0.0007000000000000001,1.0294117647058825,0.17527710606941801
79.0,0.00051,0.00045000000000000004,0.8823529411764706,0.18046235031702834
81.0,0.00054,0.00051,0.9444444444444445,0.18441196600357604
83.0,0.00058,0.00047000000000000004,0.810344827586207,0.15903824996337368
85.0,0.00062,0.00072,1.1612903225806452,0.2012014532069347
87.0,0.0005,0.0007000000000000001,1.4000000000000001,0.25922962793631443
89.0,0.0005700000000000001,0.00062,1.0877192982456139,0.19959839371174257
91.0,0.00079,0.00071,0.8987341772151899,0.14697185205879762
93.0,0.0006100000000000001,0.00072,1.180327868852459,0.20539852294240593
95.0,0.0006900000000000001,0.0006900000000000001,1.0,0.17025130615174972
97.0,0.00084,0.0006600000000000001,0.7857142857142858,0.12924051150995464
99.0,0.0005600000000000001,0.0006100000000000001,1.0892857142857144,0.20159316711921194
101.0,0.0006500000000000001,0.0008200000000000001,1.2615384615384615,0.20950556267552675
103.0,0.0007800000000000001,0.00071,0.9102564102564101,0.1493070808541782
105.0,0.00079,0.0006100000000000001,0.7721518987341773,0.13160982098771115
107.0,0.00062,0.00076,1.2258064516129032,0.20977745152471744
109.0,0.00075,0.0006600000000000001,0.8800000000000001,0.14852160336687276
111.0,0.0006900000000000001,0.0007800000000000001,1.1304347826086956,0.18682385644843302
113.0,0.0008100000000000001,0.00064,0.7901234567901234,0.13214369908139692
115.0,0.00075,0.00076,1.0133333333333334,0.1649314111088921
117.0,0.00068,0.0007400000000000001,1.0882352941176472,0.18280861695648723
119.0,0.00076,0.0009000000000000001,1.1842105263157896,0.1844823874403629
121.0,0.0008200000000000001,0.0007800000000000001,0.9512195121951219,0.1504480330252572
123.0,0.0008900000000000001,0.0007700000000000001,0.8651685393258427,0.13465249242573007
125.0,0.00076,0.0006500000000000001,0.855263157894737,0.14449267997971815
127.0,0.00071,0.00072,1.0140845070422535,0.1696081604494953
129.0,0.00107,0.0008700000000000001,0.8130841121495328,0.1173774917356978
131.0,0.00072,0.0008200000000000001,1.1388888888888888,0.18393676412332344
133.0,0.0008100000000000001,0.0009100000000000001,1.123456790123457,0.17161584826374116
135.0,0.001,0.00102,1.02,0.14354093492798492
137.0,0.0009800000000000002,0.0008700000000000001,0.8877551020408163,0.13076947403422137
139.0,0.00088,0.0008500000000000001,0.9659090909090909,0.14689550486693834
141.0,0.0008600000000000001,0.0007300000000000001,0.8488372093023255,0.13508661378255882
143.0,0.0008700000000000001,0.00097,1.114942528735632,0.16463262379449645
145.0,0.0008200000000000001,0.0008600000000000001,1.048780487804878,0.16187623243358382
147.0,0.0009800000000000002,0.0008,0.8163265306122448,0.12300305020250137
149.0,0.00084,0.00118,1.4047619047619049,0.20053849867390383
151.0,0.00079,0.0009800000000000002,1.2405063291139242,0.1875681237150793
153.0,0.0009000000000000001,0.0010400000000000001,1.1555555555555557,0.16636186119857535
155.0,0.0009000000000000001,0.0009400000000000001,1.0444444444444445,0.1540313331030522
157.0,0.00093,0.0009000000000000001,0.967741935483871,0.14309431393082217
159.0,0.0008600000000000001,0.0008100000000000001,0.9418604651162791,0.14583207932035808
161.0,0.0008700000000000001,0.00076,0.8735632183908045,0.1371581818125195
163.0,0.0007300000000000001,0.0009800000000000002,1.3424657534246576,0.20755194274913683
165.0,0.0008900000000000001,0.00093,1.044943820224719,0.15495020612472918
167.0,0.0008200000000000001,0.00102,1.2439024390243902,0.18449653697705828
169.0,0.0008200000000000001,0.0007700000000000001,0.9390243902439024,0.14901265274960243
171.0,0.00071,0.0009600000000000001,1.3521126760563382,0.21164417936545205
173.0,0.0009500000000000001,0.00093,0.9789473684210526,0.14280223050593088
175.0,0.0009100000000000001,0.0008900000000000001,0.978021978021978,0.1458039089421583
177.0,0.00102,0.0007700000000000001,0.7549019607843137,0.11396503295775381
179.0,0.00072,0.0009600000000000001,1.3333333333333335,0.20786985482077452
