energy_keV,g4_10_per_primary,g4_11_per_primary,ratio,approx_ratio_error
1.0,0.00025,0.00026000000000000003,1.04,0.29131426329653004
3.0,0.00037000000000000005,0.00032,0.8648648648648648,0.20878387243184623
5.0,0.00031,0.00030000000000000003,0.9677419354838711,0.24784662200239502
7.0,0.00027,0.00029,1.074074074074074,0.2872416192035416
9.0,0.00033000000000000005,0.00030000000000000003,0.9090909090909091,0.2293295359588695
11.0,0.00029,0.00044,1.517241379310345,0.362903178044156
13.0,0.00032,0.00043000000000000004,1.34375,0.3137183282072072
15.0,0.00039000000000000005,0.0004900000000000001,1.2564102564102564,0.269614016071368
17.0,0.00035000000000000005,0.00051,1.457142857142857,0.3198396099505101
19.0,0.00028000000000000003,0.00037000000000000005,1.3214285714285714,0.3309942835510007
21.0,0.00032,0.00037000000000000005,1.15625,0.2791260950773413
23.0,0.00041000000000000005,0.00041000000000000005,1.0,0.22086305214969307
25.0,0.0004,0.00047000000000000004,1.175,0.252765949051687
27.0,0.00031,0.00038,1.2258064516129032,0.2966701170263199
29.0,0.00038,0.00038,1.0,0.22941573387056177
31.0,0.00046,0.00044,0.9565217391304348,0.2017022976610065
33.0,0.00045000000000000004,0.00035000000000000005,0.7777777777777778,0.1752912528325812
35.0,0.00030000000000000003,0.00046,1.5333333333333332,0.3598353532957559
37.0,0.00034,0.00039000000000000005,1.147058823529412,0.2691382089824794
39.0,0.00031,0.00035000000000000005,1.1290322580645162,0.27846040419367074
41.0,0.00032,0.00041000000000000005,1.28125,0.3022236114669484
43.0,0.00035000000000000005,0.00038,1.0857142857142856,0.2543613737476869
45.0,0.0004,0.00030000000000000003,0.75,0.181142209327368
47.0,0.00045000000000000004,0.0004,0.8888888888888888,0.19316155274674515
49.0,0.00031,0.00038,1.2258064516129032,0.2966701170263199
51.0,0.00041000000000000005,0.00038,0.9268292682926829,0.20870341664298278
53.0,0.00043000000000000004,0.00033000000000000005,0.7674418604651163,0.1776074106496054
55.0,0.00028000000000000003,0.00043000000000000004,1.5357142857142858,0.3729291704610381
57.0,0.00038,0.00046,1.2105263157894737,0.26536470817032914
59.0,0.00036,0.00043000000000000004,1.1944444444444444,0.26983235409070006
61.0,0.00036,0.00043000000000000004,1.1944444444444444,0.26983235409070006
63.0,0.00046,0.00039000000000000005,0.8478260869565218,0.1845461625224178
65.0,0.00037000000000000005,0.00039000000000000005,1.054054054054054,0.2419003593687956
67.0,0.0004,0.00046,1.15,0.2486211978090364
69.0,0.00039000000000000005,0.0005300000000000001,1.358974358974359,0.28670478282632555
71.0,0.00035000000000000005,0.00039000000000000005,1.1142857142857143,0.2594454727929737
73.0,0.00048000000000000007,0.00037000000000000005,0.7708333333333334,0.1686352919463029
75.0,0.0004900000000000001,0.0005,1.020408163265306,0.205120222732803
77.0,0.00047000000000000004,0.00044,0.9361702127659574,0.1963813528455576
79.0,0.00055,0.00045000000000000004,0.8181818181818182,0.1644607334060529
81.0,0.00046,0.0005200000000000001,1.1304347826086958,0.2288115600388168
83.0,0.0005600000000000001,0.0006100000000000001,1.0892857142857144,0.20159316711921194
85.0,0.00042,0.00045000000000000004,1.0714285714285714,0.22987510869528185
87.0,0.00054,0.00045000000000000004,0.8333333333333334,0.1682027974498607
89.0,0.0005300000000000001,0.00048000000000000007,0.9056603773584906,0.18045441051169903
