energy_keV,g4_10_per_primary,g4_11_per_primary,ratio,approx_ratio_error
1.0,0.00035000000000000005,0.00025,0.7142857142857142,0.1870439059165649
3.0,0.00036,0.00033000000000000005,0.9166666666666667,0.2209163016748176
5.0,0.00041000000000000005,0.0004,0.975609756097561,0.2168186919474709
7.0,0.00036,0.00027,0.75,0.19094065395649332
9.0,0.00037000000000000005,0.00043000000000000004,1.162162162162162,0.26060133440800387
11.0,0.00043000000000000004,0.00032,0.7441860465116279,0.17374124828782056
13.0,0.0004,0.00030000000000000003,0.75,0.181142209327368
15.0,0.0006000000000000001,0.00047000000000000004,0.7833333333333333,0.15258573788990704
17.0,0.00047000000000000004,0.0004900000000000001,1.0425531914893618,0.2128564768967436
19.0,0.0005200000000000001,0.00037000000000000005,0.7115384615384616,0.1530350289078503
21.0,0.00048000000000000007,0.00055,1.1458333333333333,0.22632790376608034
23.0,0.00038,0.0005600000000000001,1.473684210526316,0.30972948141040785
25.0,0.00033000000000000005,0.00047000000000000004,1.424242424242424,0.32346181017868486
27.0,0.00047000000000000004,0.0005700000000000001,1.2127659574468086,0.23895015170482567
29.0,0.00042,0.00046,1.0952380952380951,0.23374714566624308
31.0,0.00046,0.00047000000000000004,1.0217391304347827,0.21191107554084673
33.0,0.00043000000000000004,0.00047000000000000004,1.0930232558139534,0.2306574573713699
35.0,0.00059,0.00034,0.576271186440678,0.12408032299802951
37.0,0.00047000000000000004,0.00043000000000000004,0.9148936170212766,0.19306728776806834
39.0,0.0006100000000000001,0.0005,0.8196721311475409,0.15636938894429225
41.0,0.00037000000000000005,0.00039000000000000005,1.054054054054054,0.2419003593687956
43.0,0.00043000000000000004,0.00054,1.2558139534883719,0.2566729273039943
45.0,0.00044,0.00045000000000000004,1.0227272727272727,0.21683143574022898
47.0,0.0005600000000000001,0.0005,0.8928571428571428,0.17372242948821728
49.0,0.00042,0.00047000000000000004,1.119047619047619,0.23761289009967074
51.0,0.0005200000000000001,0.00044,0.846153846153846,0.1733232960458794
53.0,0.0005600000000000001,0.00043000000000000004,0.7678571428571429,0.1556932500769816
55.0,0.00043000000000000004,0.00037000000000000005,0.8604651162790697,0.19294928437239442
57.0,0.00064,0.00046,0.71875,0.1389329628420214
59.0,0.0005,0.00043000000000000004,0.8600000000000001,0.178863076122491
61.0,0.00048000000000000007,0.0005600000000000001,1.1666666666666665,0.2294821061369209
63.0,0.00046,0.00062,1.3478260869565217,0.26228350275645773
