energy_keV,g4_10_per_primary,g4_11_per_primary,ratio,approx_ratio_error
1.0,0.0005,0.00055,1.1,0.21494185260204682
3.0,0.0008700000000000001,0.00068,0.7816091954022988,0.1265148271597493
5.0,0.0007400000000000001,0.0009000000000000001,1.2162162162162162,0.19085150945042806
7.0,0.0009000000000000001,0.0007300000000000001,0.8111111111111111,0.12775898949363004
9.0,0.00071,0.0008200000000000001,1.1549295774647887,0.1872255514932207
11.0,0.0008100000000000001,0.00088,1.0864197530864197,0.16728506139287952
13.0,0.0008200000000000001,0.0008300000000000001,1.0121951219512195,0.15760146119683924
15.0,0.0008900000000000001,0.00111,1.247191011235955,0.17745632251800675
17.0,0.0009800000000000002,0.0008200000000000001,0.836734693877551,0.12522875565547828
19.0,0.0009800000000000002,0.0009600000000000001,0.9795918367346939,0.14066866567714073
21.0,0.00079,0.0008500000000000001,1.0759493670886076,0.16814762981677675
23.0,0.0008900000000000001,0.0009000000000000001,1.0112359550561798,0.15116900698398197
25.0,0.0007700000000000001,0.0008700000000000001,1.12987012987013,0.1767850202358152
27.0,0.0008,0.0009000000000000001,1.125,0.17286645857424165
29.0,0.00092,0.0008600000000000001,0.9347826086956522,0.14020951458657602
31.0,0.0008600000000000001,0.0008600000000000001,1.0,0.15249857033260467
33.0,0.0009600000000000001,0.0009500000000000001,0.9895833333333333,0.1432094367724114
35.0,0.00084,0.0009800000000000002,1.1666666666666667,0.17347216662217774
37.0,0.00097,0.0009500000000000001,0.9793814432989691,0.1413692049602975
39.0,0.00107,0.00111,1.0373831775700935,0.14054456953224784
41.0,0.00097,0.0008700000000000001,0.8969072164948454,0.13243748852168605
43.0,0.0009800000000000002,0.0010500000000000002,1.0714285714285714,0.15048858371176146
45.0,0.00093,0.00097,1.043010752688172,0.15136945413196062
47.0,0.0010500000000000002,0.0009500000000000001,0.9047619047619048,0.12811289697800937
49.0,0.0008600000000000001,0.0010400000000000001,1.2093023255813953,0.17625676435107743
51.0,0.0008700000000000001,0.00093,1.0689655172413792,0.1594405735254386
53.0,0.0010500000000000002,0.00099,0.9428571428571427,0.1320835498460792
55.0,0.0011500000000000002,0.00093,0.8086956521739129,0.11277851745862054
57.0,0.00097,0.0008500000000000001,0.8762886597938144,0.1301929763208008
59.0,0.00088,0.00092,1.0454545454545454,0.15588565710693336
61.0,0.00093,0.0009400000000000001,1.010752688172043,0.1478292274278849
63.0,0.0013000000000000002,0.0009400000000000001,0.7230769230769231,0.09789779441859499
65.0,0.00099,0.0009100000000000001,0.9191919191919193,0.13348876181274374
67.0,0.00118,0.00116,0.983050847457627,0.12853278339788127
69.0,0.0008900000000000001,0.00102,1.146067415730337,0.16623855666045784
71.0,0.00117,0.00126,1.0769230769230769,0.13826415911891032
73.0,0.0011200000000000001,0.0012200000000000002,1.0892857142857144,0.1425478955108677
75.0,0.00109,0.00133,1.2201834862385321,0.1576499206763055
77.0,0.00117,0.00117,1.0,0.1307440900921227
79.0,0.0012300000000000002,0.0012200000000000002,0.991869918699187,0.12673754502778914
81.0,0.0012200000000000002,0.00111,0.9098360655737704,0.1193437565514326
83.0,0.0011300000000000001,0.00108,0.9557522123893805,0.12861462309257074
85.0,0.0013900000000000002,0.0012300000000000002,0.8848920863309353,0.10954208451096574
87.0,0.0014700000000000002,0.0014700000000000002,1.0,0.11664236870396087
89.0,0.0014900000000000002,0.0012100000000000001,0.8120805369127516,0.0993791240871571
91.0,0.00128,0.0012000000000000001,0.9375,0.11912461470294458
93.0,0.0011300000000000001,0.0015600000000000002,1.3805309734513274,0.17053784626827329
95.0,0.0012900000000000001,0.00142,1.1007751937984496,0.13388880093617847
97.0,0.0013100000000000002,0.0014700000000000002,1.1221374045801527,0.1348261464477094
99.0,0.00136,0.0014900000000000002,1.0955882352941178,0.12992933080901295
101.0,0.0014700000000000002,0.0013800000000000002,0.9387755102040817,0.11127201971986274
103.0,0.0016400000000000002,0.0012100000000000001,0.7378048780487805,0.08841976230794582
105.0,0.00152,0.0015,0.9868421052631579,0.11357525461304048
107.0,0.0015,0.0014500000000000001,0.9666666666666667,0.11257919023546971
109.0,0.0014800000000000002,0.0015300000000000001,1.0337837837837838,0.11918905874979818
111.0,0.0014600000000000001,0.0016300000000000002,1.1164383561643836,0.12721659233341967
113.0,0.0015500000000000002,0.00141,0.9096774193548386,0.10586633162561165
115.0,0.0015300000000000001,0.00158,1.0326797385620914,0.11713093006447818
117.0,0.0016500000000000002,0.00177,1.0727272727272728,0.11608437564534986
119.0,0.0018100000000000002,0.0016200000000000001,0.8950276243093922,0.09680252932024697
121.0,0.0016400000000000002,0.00152,0.9268292682926829,0.10435170832149139
123.0,0.0016400000000000002,0.00167,1.0182926829268293,0.11194545358988918
125.0,0.0016500000000000002,0.0017300000000000002,1.0484848484848486,0.11409207674365325
127.0,0.0019200000000000003,0.0017200000000000002,0.8958333333333333,0.09405092521376286
129.0,0.0018100000000000002,0.0016600000000000002,0.9171270718232044,0.09856005090131431
131.0,0.0015600000000000002,0.00186,1.1923076923076923,0.12944420948126417
133.0,0.00185,0.00176,0.9513513513513513,0.10017338334160841
135.0,0.00185,0.0018000000000000002,0.972972972972973,0.1018650240775412
137.0,0.0019100000000000002,0.0016500000000000002,0.8638743455497382,0.09181569378589917
139.0,0.00175,0.0016300000000000002,0.9314285714285715,0.10138998978772275
141.0,0.00177,0.0016200000000000001,0.9152542372881356,0.09951704155689826
143.0,0.0020700000000000002,0.0019600000000000004,0.9468599033816426,0.09436806294723452
145.0,0.0017300000000000002,0.00204,1.1791907514450866,0.12187555435744596
147.0,0.0018300000000000002,0.0016,0.8743169398907104,0.09463034354535171
149.0,0.0015700000000000002,0.00203,1.2929936305732483,0.13741995143615388
151.0,0.0017000000000000001,0.0018700000000000001,1.1,0.11656858622338029
153.0,0.0018200000000000002,0.0017900000000000001,0.9835164835164835,0.10353162591784662
155.0,0.00159,0.0016500000000000002,1.0377358490566038,0.11532375923126884
157.0,0.00198,0.00158,0.797979797979798,0.08512473189158679
159.0,0.00193,0.00185,0.9585492227979274,0.0986269948890871
161.0,0.0020800000000000003,0.0019100000000000002,0.9182692307692307,0.09202548797612523
163.0,0.0017100000000000001,0.0017800000000000001,1.04093567251462,0.1114624408150339
165.0,0.00177,0.00168,0.9491525423728814,0.10223610347367028
167.0,0.0017900000000000001,0.0015700000000000002,0.8770949720670391,0.09590470602315226
169.0,0.0018300000000000002,0.0018800000000000002,1.0273224043715847,0.1066815322691667
171.0,0.0017800000000000001,0.0019200000000000003,1.0786516853932584,0.11223323287086552
173.0,0.00169,0.0016500000000000002,0.9763313609467457,0.10685261339821697
175.0,0.00199,0.0019200000000000003,0.9648241206030153,0.097602148637184
177.0,0.0020700000000000002,0.0017100000000000001,0.8260869565217391,0.08536668891389193
179.0,0.0018300000000000002,0.00186,1.0163934426229508,0.10582615584705647
181.0,0.00197,0.00197,1.0,0.10075854437197569
183.0,0.0017000000000000001,0.0017100000000000001,1.0058823529411764,0.10894363520807862
185.0,0.0019600000000000004,0.00198,1.010204081632653,0.10178800418927737
187.0,0.0018800000000000002,0.0021100000000000003,1.122340425531915,0.11256176688102429
189.0,0.0018900000000000002,0.0017100000000000001,0.9047619047619048,0.09548971547908544
191.0,0.0016500000000000002,0.00184,1.115151515151515,0.11956269857392902
193.0,0.0018700000000000001,0.0017800000000000001,0.9518716577540107,0.099676785431483
195.0,0.0017300000000000002,0.00186,1.0751445086705202,0.11356239463446956
197.0,0.0018800000000000002,0.0019100000000000002,1.0159574468085106,0.10437572730117804
199.0,0.0022,0.0018000000000000002,0.8181818181818182,0.08223036670302646
201.0,0.0021000000000000003,0.0017200000000000002,0.819047619047619,0.08423003144211103
203.0,0.00231,0.0022800000000000003,0.9870129870129871,0.09214160999463726
205.0,0.00239,0.00217,0.9079497907949791,0.0851364303429886
207.0,0.0018800000000000002,0.0020800000000000003,1.1063829787234043,0.11133776180566544
209.0,0.0021300000000000004,0.00253,1.1877934272300468,0.11045460166137697
211.0,0.00205,0.00197,0.9609756097560974,0.09587720124485967
213.0,0.0019000000000000002,0.0021000000000000003,1.105263157894737,0.11066473327112564
215.0,0.0019100000000000002,0.0021300000000000004,1.1151832460732984,0.11112977457857175
217.0,0.0022800000000000003,0.0020900000000000003,0.9166666666666666,0.08778323693143152
219.0,0.002,0.0022600000000000003,1.1300000000000001,0.10970186871699134
221.0,0.0019600000000000004,0.00223,1.1377551020408163,0.11139747217712202
223.0,0.00218,0.0022,1.0091743119266054,0.0964414330945757
225.0,0.00201,0.0020800000000000003,1.0348258706467663,0.10235268392426511
227.0,0.0020700000000000002,0.00194,0.9371980676328502,0.0936521027825444
229.0,0.00198,0.0019000000000000002,0.9595959595959597,0.09745292479891447
231.0,0.00206,0.00193,0.9368932038834951,0.09385648203627758
233.0,0.0019000000000000002,0.0019000000000000002,1.0,0.1025978352085154
235.0,0.0018800000000000002,0.00216,1.1489361702127658,0.11459898846226424
237.0,0.0019200000000000003,0.0017100000000000001,0.890625,0.09364821949013166
239.0,0.0018000000000000002,0.00175,0.9722222222222221,0.1032106333778146
241.0,0.00194,0.0020700000000000002,1.0670103092783505,0.1066239492010109
243.0,0.00167,0.0016300000000000002,0.9760479041916168,0.10746723259044819
245.0,0.00185,0.0017400000000000002,0.9405405405405406,0.09932629952866741
247.0,0.0019100000000000002,0.00175,0.9162303664921465,0.09587591377816601
249.0,0.0018700000000000001,0.0016,0.8556149732620321,0.09214299384150725
251.0,0.00152,0.0018100000000000002,1.1907894736842106,0.1310074587149759
253.0,0.0018100000000000002,0.0018700000000000001,1.0331491712707181,0.107727566696473
255.0,0.0017300000000000002,0.0018800000000000002,1.0867052023121386,0.11448889688055866
257.0,0.0015700000000000002,0.0014000000000000002,0.89171974522293,0.103655598576246
259.0,0.00151,0.0016600000000000002,1.099337748344371,0.12362840158048627
261.0,0.0016,0.00158,0.9874999999999999,0.11075469092774354
263.0,0.0016600000000000002,0.00175,1.0542168674698793,0.1142178765344878
265.0,0.0014600000000000001,0.00151,1.0342465753424657,0.12004315873285833
267.0,0.0015600000000000002,0.00143,0.9166666666666666,0.10612475859790865
269.0,0.0015500000000000002,0.0017400000000000002,1.1225806451612903,0.12398667852615688
271.0,0.00136,0.0017000000000000001,1.25,0.14380593540888195
273.0,0.0013800000000000002,0.00143,1.036231884057971,0.12365239970819976
275.0,0.00134,0.0016300000000000002,1.2164179104477613,0.14184526053103907
277.0,0.0016600000000000002,0.0017300000000000002,1.0421686746987953,0.11322980740278292
279.0,0.00144,0.00168,1.1666666666666667,0.13249155575235358
281.0,0.0015500000000000002,0.0015,0.9677419354838709,0.11084037895821003
283.0,0.00158,0.0017100000000000001,1.0822784810126582,0.11942915890469047
285.0,0.0014500000000000001,0.0013800000000000002,0.9517241379310345,0.1131828844332559
287.0,0.00118,0.0014800000000000002,1.2542372881355934,0.154792054691571
289.0,0.0013800000000000002,0.00142,1.0289855072463767,0.1229998433299774
291.0,0.0014800000000000002,0.0012900000000000001,0.8716216216216216,0.1049886053308826
293.0,0.0015400000000000001,0.0014600000000000001,0.948051948051948,0.10951055349300555
295.0,0.0013700000000000001,0.0014700000000000002,1.0729927007299271,0.12741981983099693
297.0,0.0013000000000000002,0.0012900000000000001,0.9923076923076923,0.123318918896703
299.0,0.0013700000000000001,0.0012900000000000001,0.9416058394160584,0.1155193729206876
